,price,type,address,url,agent_url,postcode,number_bedrooms,search_date
354,215000.0,2 bedroom apartment for sale,"Rossetti Place, 2 Lower Byrom Street",http://www.rightmove.co.uk/property-for-sale/property-79357838.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,2,2019-02-12 13:46:51.052714
355,215000.0,2 bedroom apartment for sale,"Skyline, Goulden Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-66526639.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
356,215000.0,1 bedroom penthouse for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76119518.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
357,215000.0,2 bedroom apartment for sale,"Skyline Central, 50 Goulden Street, Manchester, M4 5EH",http://www.rightmove.co.uk/property-for-sale/property-53647689.html,http://www.rightmove.co.uk/estate-agents/agent/Case-McNair-Estate-Agents/Manchester-103741.html,M4,2,2019-02-12 13:46:51.052714
358,215000.0,1 bedroom flat for sale,"New Sedgwick, Royal Mills, Ancoats",http://www.rightmove.co.uk/property-for-sale/property-55140033.html,http://www.rightmove.co.uk/estate-agents/agent/Jordan-Fishwick/Manchester-49832.html,,1,2019-02-12 13:46:51.052714
359,215000.0,1 bedroom apartment for sale,"Leftbank, Manchester City Centre, Manchester",http://www.rightmove.co.uk/property-for-sale/property-64413109.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,1,2019-02-12 13:46:51.052714
360,215000.0,1 bedroom apartment for sale,"Leftbank, Spinningfields, M3 3AF",http://www.rightmove.co.uk/property-for-sale/property-57500163.html,http://www.rightmove.co.uk/estate-agents/agent/Case-McNair-Estate-Agents/Manchester-103741.html,M3,1,2019-02-12 13:46:51.052714
361,215000.0,1 bedroom apartment for sale,"Potato Wharf, Wilson, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-72543140.html,http://www.rightmove.co.uk/estate-agents/agent/JLL/Manchester-10733.html,M3,1,2019-02-12 13:46:51.052714
362,214950.0,2 bedroom apartment for sale,"Granby House, Granby Row, City Centre, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-77705693.html,http://www.rightmove.co.uk/estate-agents/agent/Thornley-Groves/Manchester-Southern-Gateway-12532.html,M1,2,2019-02-12 13:46:51.052714
363,214950.0,2 bedroom apartment for sale,"Millbeck Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59628537.html,http://www.rightmove.co.uk/estate-agents/agent/North-Property-Group-Ltd/Leeds-69996.html,,2,2019-02-12 13:46:51.052714
364,210000.0,2 bedroom apartment for sale,"The Danube, 36 City Road East, Southern Gateway",http://www.rightmove.co.uk/property-for-sale/property-77265968.html,http://www.rightmove.co.uk/estate-agents/agent/Goodwin-Fish/Manchester-75005.html,,2,2019-02-12 13:46:51.052714
365,210000.0,1 bedroom apartment for sale,"2 Cotton Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-77034008.html,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Manchester-65289.html,M4,1,2019-02-12 13:46:51.052714
366,210000.0,2 bedroom flat for sale,"Whitworth Street West, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-44148135.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M1,2,2019-02-12 13:46:51.052714
367,210000.0,2 bedroom apartment for sale,"Vulcan Mill, Malta Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-57671814.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
368,210000.0,1 bedroom apartment for sale,"Rozel Square, St Johns Gardens, Manchester",http://www.rightmove.co.uk/property-for-sale/property-58279617.html,http://www.rightmove.co.uk/estate-agents/agent/Reside-Manchester/Manchester-103987.html,,1,2019-02-12 13:46:51.052714
369,210000.0,2 bedroom flat for sale,"Pall Mall Building, Church Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78831686.html,http://www.rightmove.co.uk/estate-agents/agent/homes4u/Manchester-City-Centre-15140.html,,2,2019-02-12 13:46:51.052714
370,210000.0,2 bedroom flat for sale,"Blantyre Street, Manchester, M15",http://www.rightmove.co.uk/property-for-sale/property-59603256.html,http://www.rightmove.co.uk/estate-agents/agent/Housesimplecom/Manchester-74064.html,M15,2,2019-02-12 13:46:51.052714
371,210000.0,2 bedroom flat for sale,"Vulcan Mill, Ancotes",http://www.rightmove.co.uk/property-for-sale/property-78033266.html,http://www.rightmove.co.uk/estate-agents/agent/Belvoir/Manchester-Central-17028.html,,2,2019-02-12 13:46:51.052714
372,210000.0,2 bedroom apartment for sale,"Langley Building, Hilton Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-69324217.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
373,210000.0,2 bedroom apartment for sale,"Flint Glass Wharf, 35 Radium Street",http://www.rightmove.co.uk/property-for-sale/property-76334966.html,http://www.rightmove.co.uk/estate-agents/agent/homes4u/Manchester-City-Centre-15140.html,,2,2019-02-12 13:46:51.052714
374,210000.0,4 bedroom semi-detached house for sale,"Pattishall Close, Manchester, Greater Manchester, m4 7du",http://www.rightmove.co.uk/property-for-sale/property-68638432.html,http://www.rightmove.co.uk/estate-agents/agent/Springbok-Properties/Nationwide-53811.html,m4,4,2019-02-12 13:46:51.052714
375,185000.0,1 bedroom apartment for sale,"Martlesham Walk, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78348422.html,http://www.rightmove.co.uk/estate-agents/agent/Ascend/Manchester-90769.html,,1,2019-02-12 13:46:51.052714
376,210000.0,2 bedroom flat for sale,"Blantyre Street, Manchester, M15",http://www.rightmove.co.uk/property-for-sale/property-59603256.html,http://www.rightmove.co.uk/estate-agents/agent/Housesimplecom/Manchester-74064.html,M15,2,2019-02-12 13:46:51.052714
377,210000.0,2 bedroom apartment for sale,"City South, City Road East, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78652487.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,2,2019-02-12 13:46:51.052714
378,210000.0,2 bedroom apartment for sale,"Icon 25, Premier Suites, 64 Shudehill, Manchester, M4 4AA",http://www.rightmove.co.uk/property-for-sale/property-71485850.html,http://www.rightmove.co.uk/estate-agents/agent/Hunters/Manchester-12293.html,M4,2,2019-02-12 13:46:51.052714
379,210000.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76119734.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
380,210000.0,1 bedroom apartment for sale,"Potato Wharf, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-73403207.html,http://www.rightmove.co.uk/estate-agents/agent/Royal-Properties/Manchester-71265.html,M3,1,2019-02-12 13:46:51.052714
381,210000.0,2 bedroom flat for sale,"Pall Mall Building, Church Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78831686.html,http://www.rightmove.co.uk/estate-agents/agent/homes4u/Manchester-City-Centre-15140.html,,2,2019-02-12 13:46:51.052714
382,210000.0,1 bedroom apartment for sale,"Chepstow Street, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-57661205.html,http://www.rightmove.co.uk/estate-agents/agent/1-Click-Move/Manchester-55094.html,M1,1,2019-02-12 13:46:51.052714
383,210000.0,2 bedroom apartment for sale,"Vulcan Mill, Malta Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-57671814.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
384,210000.0,2 bedroom flat for sale,"Whitworth Street West, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-44148135.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M1,2,2019-02-12 13:46:51.052714
385,210000.0,2 bedroom apartment for sale,"The Danube, 36 City Road East, Southern Gateway",http://www.rightmove.co.uk/property-for-sale/property-77265968.html,http://www.rightmove.co.uk/estate-agents/agent/Goodwin-Fish/Manchester-75005.html,,2,2019-02-12 13:46:51.052714
386,210000.0,2 bedroom flat for sale,"Vulcan Mill, Ancotes",http://www.rightmove.co.uk/property-for-sale/property-78033266.html,http://www.rightmove.co.uk/estate-agents/agent/Belvoir/Manchester-Central-17028.html,,2,2019-02-12 13:46:51.052714
387,210000.0,2 bedroom apartment for sale,"The Nile, 24 City Road East, Manchester, Greater Manchester, M15",http://www.rightmove.co.uk/property-for-sale/property-78711461.html,http://www.rightmove.co.uk/estate-agents/agent/Thornley-Groves/Manchester-Southern-Gateway-12532.html,M15,2,2019-02-12 13:46:51.052714
388,209500.0,2 bedroom apartment for sale,"The Linx, 10 Naples Street",http://www.rightmove.co.uk/property-for-sale/property-70526246.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,2,2019-02-12 13:46:51.052714
389,208000.0,2 bedroom apartment for sale,"Chatwsorth House, Lever Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78446510.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,2,2019-02-12 13:46:51.052714
390,208000.0,2 bedroom apartment for sale,"POPworks, 162-164 Oldham Road, Manchester",http://www.rightmove.co.uk/property-for-sale/property-67427959.html,http://www.rightmove.co.uk/estate-agents/agent/Julie-Twist-Properties/Manchester-31064.html,,2,2019-02-12 13:46:51.052714
391,207000.0,1 bedroom apartment for sale,"High Street,  Manchester,  M4 ",http://www.rightmove.co.uk/property-for-sale/property-78915218.html,http://www.rightmove.co.uk/estate-agents/agent/Browns-and-Co-Property/Liverpool-130726.html,M4,1,2019-02-12 13:46:51.052714
392,206000.0,2 bedroom apartment for sale,"Chatwsorth House, Lever Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78446489.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,2,2019-02-12 13:46:51.052714
393,205000.0,1 bedroom flat for sale,"Cotton Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-68368474.html,http://www.rightmove.co.uk/estate-agents/agent/Doorstepscouk/National-152222.html,,1,2019-02-12 13:46:51.052714
394,205000.0,2 bedroom flat for sale,"Jutland House, 15 Jutland Street, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-76989212.html,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Manchester-15260.html,M1,2,2019-02-12 13:46:51.052714
395,205000.0,1 bedroom apartment for sale,"Leftbank, Spinningfields, Manchester",http://www.rightmove.co.uk/property-for-sale/property-65620333.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,1,2019-02-12 13:46:51.052714
396,205000.0,2 bedroom apartment for sale,"POPworks, 162-164 Oldham Road, Manchester",http://www.rightmove.co.uk/property-for-sale/property-67427965.html,http://www.rightmove.co.uk/estate-agents/agent/Julie-Twist-Properties/Manchester-31064.html,,2,2019-02-12 13:46:51.052714
397,205000.0,2 bedroom apartment for sale,"Chatsworth House, 19 Lever St, Manchester, Greater Manchester",http://www.rightmove.co.uk/property-for-sale/property-68915152.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
398,204995.0,2 bedroom apartment for sale,"Bonsall Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59528526.html,http://www.rightmove.co.uk/estate-agents/agent/North-Property-Group-Ltd/Leeds-69996.html,,2,2019-02-12 13:46:51.052714
399,204950.0,2 bedroom apartment for sale,"Jutland House,, Manchester",http://www.rightmove.co.uk/property-for-sale/property-77879771.html,http://www.rightmove.co.uk/estate-agents/agent/Stevenson-Whyte/Manchester-47274.html,,2,2019-02-12 13:46:51.052714
400,274515.0,2 bedroom apartment for sale,"Coupland Street,
Hulme,
Manchester,
M15",http://www.rightmove.co.uk/property-for-sale/property-77611235.html,http://www.rightmove.co.uk/developer/branch/Salboy-International-Limited/Burlington-Square-201668.html,M15,2,2019-02-12 13:46:51.052714
401,203700.0,2 bedroom apartment for sale,"Langley Building, Hilton Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-66085453.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
402,203000.0,1 bedroom flat for sale,"Clowes Street, Salford, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-44904171.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M3,1,2019-02-12 13:46:51.052714
403,,2 bedroom apartment for sale,"Hotspur Press, Gloucester Street, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-78060848.html,http://www.rightmove.co.uk/estate-agents/agent/Regency-Residential/Manchester-72339.html,M1,2,2019-02-12 13:46:51.052714
404,200000.0,2 bedroom flat for sale,"The Lighthouse, 3 Joiner Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-58570650.html,http://www.rightmove.co.uk/estate-agents/agent/Jordan-Fishwick/Manchester-49832.html,,2,2019-02-12 13:46:51.052714
405,200000.0,2 bedroom flat for sale,"Manchester Off Plan Apartments, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-78619814.html,http://www.rightmove.co.uk/estate-agents/agent/Alesco-Investment-Properties/London-168287.html,M4,2,2019-02-12 13:46:51.052714
406,200000.0,1 bedroom apartment for sale,"Cambridge Street, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-76303118.html,http://www.rightmove.co.uk/estate-agents/agent/Glenthorpe-Homes/Northenden-142367.html,M1,1,2019-02-12 13:46:51.052714
407,200000.0,1 bedroom apartment for sale,"Exchange Point, Embankment West, Chapel Street",http://www.rightmove.co.uk/property-for-sale/property-53714598.html,http://www.rightmove.co.uk/estate-agents/agent/Kaytons-Estate-Agents/Manchester-94652.html,,1,2019-02-12 13:46:51.052714
408,200000.0,2 bedroom apartment for sale,"Northern Angel, Manchester City Centre, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59834628.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
409,200000.0,1 bedroom apartment for sale,"12 Leftbank, Manchester, M3 3AJ",http://www.rightmove.co.uk/property-for-sale/property-79078280.html,http://www.rightmove.co.uk/estate-agents/agent/Hunters/Manchester-12293.html,M3,1,2019-02-12 13:46:51.052714
410,200000.0,2 bedroom flat for sale,"144 Princess Street, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-78860369.html,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Manchester-65289.html,M1,2,2019-02-12 13:46:51.052714
411,200000.0,2 bedroom flat for sale,"Oldham Street, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-73712327.html,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Manchester-15260.html,M1,2,2019-02-12 13:46:51.052714
412,200000.0,1 bedroom apartment for sale,"Potato Wharf, Goodwin, Manchester",http://www.rightmove.co.uk/property-for-sale/property-66747916.html,http://www.rightmove.co.uk/estate-agents/agent/Ascend/Manchester-90769.html,,1,2019-02-12 13:46:51.052714
413,200000.0,2 bedroom flat for sale,"The Danube, City Road East, Manchester",http://www.rightmove.co.uk/property-for-sale/property-73303892.html,http://www.rightmove.co.uk/estate-agents/agent/Doorstepscouk/National-152222.html,,2,2019-02-12 13:46:51.052714
414,200000.0,2 bedroom flat for sale,"Blackfriars Street, Blackfriars, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-70012903.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M3,2,2019-02-12 13:46:51.052714
415,200000.0,2 bedroom apartment for sale,"The Linx, Simpson Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-64707172.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,2,2019-02-12 13:46:51.052714
416,200000.0,2 bedroom flat for sale,"Jutland House, 15 Jutland House, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-77261786.html,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Manchester-15260.html,M1,2,2019-02-12 13:46:51.052714
417,200000.0,1 bedroom flat for sale,"Castle Quay, Middle Warehouse, Manchester",http://www.rightmove.co.uk/property-for-sale/property-58096026.html,http://www.rightmove.co.uk/estate-agents/agent/Jordan-Fishwick/Manchester-49832.html,,1,2019-02-12 13:46:51.052714
418,200000.0,2 bedroom flat for sale,"Great Bridgewater Street, Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-78976775.html,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Manchester-15260.html,M1,2,2019-02-12 13:46:51.052714
419,199995.0,2 bedroom apartment for sale,"Fully Managed Manchester Buy to Let,Charles St, Manchester, BRACK10",http://www.rightmove.co.uk/property-for-sale/property-56439831.html,http://www.rightmove.co.uk/estate-agents/agent/RW-Invest/Liverpool-68046.html,,2,2019-02-12 13:46:51.052714
420,199950.0,1 bedroom apartment for sale,"Mason Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-56169846.html,http://www.rightmove.co.uk/estate-agents/agent/Regency-Residential/Manchester-72339.html,M4,1,2019-02-12 13:46:51.052714
421,199950.0,2 bedroom apartment for sale,"Chatsworth House, Northern Quarter",http://www.rightmove.co.uk/property-for-sale/property-74106920.html,http://www.rightmove.co.uk/estate-agents/agent/Buckley-Frayne/Manchester-72413.html,,2,2019-02-12 13:46:51.052714
422,199950.0,2 bedroom flat for sale,"Hill Quays, 8 Commercial Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-55861590.html,http://www.rightmove.co.uk/estate-agents/agent/Jordan-Fishwick/Manchester-49832.html,,2,2019-02-12 13:46:51.052714
423,199950.0,1 bedroom apartment for sale,"Mason Street, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-75835721.html,http://www.rightmove.co.uk/estate-agents/agent/Cushman-and-Wakefield/Manchester-182387.html,M4,1,2019-02-12 13:46:51.052714
424,199950.0,2 bedroom apartment for sale,"Collier Street, Castlefield",http://www.rightmove.co.uk/property-for-sale/property-77697431.html,http://www.rightmove.co.uk/estate-agents/agent/Stevenson-Whyte/Manchester-47274.html,,2,2019-02-12 13:46:51.052714
425,190000.0,2 bedroom apartment for sale,"The Met, 36 Hilton Street, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-71200646.html,http://www.rightmove.co.uk/estate-agents/agent/Lawrence-Copeland-Town-and-City-Centre/Manchester-6011.html,M1,2,2019-02-12 13:46:51.052714
426,199950.0,2 bedroom apartment for sale,"Collier Street, Castlefield",http://www.rightmove.co.uk/property-for-sale/property-77697431.html,http://www.rightmove.co.uk/estate-agents/agent/Stevenson-Whyte/Manchester-47274.html,,2,2019-02-12 13:46:51.052714
427,199950.0,2 bedroom apartment for sale,"The Lighthouse, 3 Joiner Street, Northern Quarter",http://www.rightmove.co.uk/property-for-sale/property-76937738.html,http://www.rightmove.co.uk/estate-agents/agent/Buckley-Frayne/Manchester-72413.html,,2,2019-02-12 13:46:51.052714
428,199750.0,2 bedroom apartment for sale,"153 Great Ancoats Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-70010176.html,http://www.rightmove.co.uk/estate-agents/agent/The-Estate-Agent-Manchester/Manchester-49038.html,M4,2,2019-02-12 13:46:51.052714
429,199680.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120271.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
430,197500.0,2 bedroom apartment for sale,"7 Collier Street, Castlefield",http://www.rightmove.co.uk/property-for-sale/property-74913515.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,2,2019-02-12 13:46:51.052714
431,195000.0,2 bedroom apartment for sale,"Icon 25, High Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-57673873.html,http://www.rightmove.co.uk/estate-agents/agent/urbanbubble/Manchester-63855.html,,2,2019-02-12 13:46:51.052714
432,195000.0,2 bedroom apartment for sale,"Express Buildings, Northern Quarter",http://www.rightmove.co.uk/property-for-sale/property-69836573.html,http://www.rightmove.co.uk/estate-agents/agent/Buckley-Frayne/Manchester-72413.html,,2,2019-02-12 13:46:51.052714
433,195000.0,1 bedroom apartment for sale,"Smithfield Buildings, 44 Tib Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59281029.html,http://www.rightmove.co.uk/estate-agents/agent/Reside-Manchester/Manchester-103987.html,,1,2019-02-12 13:46:51.052714
434,195000.0,1 bedroom apartment for sale,"Chepstow House, Chepstow Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-67957744.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,1,2019-02-12 13:46:51.052714
435,193907.0,Studio flat for sale,"Exchange Point, Chapel Street, Manchester, Greater Manchester, M3",http://www.rightmove.co.uk/property-for-sale/property-71342978.html,http://www.rightmove.co.uk/estate-agents/agent/Cushman-and-Wakefield/Manchester-182387.html,M3,0,2019-02-12 13:46:51.052714
436,193200.0,1 bedroom apartment for sale,"High Street,  Manchester,  M4 ",http://www.rightmove.co.uk/property-for-sale/property-78915215.html,http://www.rightmove.co.uk/estate-agents/agent/Browns-and-Co-Property/Liverpool-130726.html,M4,1,2019-02-12 13:46:51.052714
437,192200.0,1 bedroom apartment for sale,"High Street,  Manchester,  M4 ",http://www.rightmove.co.uk/property-for-sale/property-78915233.html,http://www.rightmove.co.uk/estate-agents/agent/Browns-and-Co-Property/Liverpool-130726.html,M4,1,2019-02-12 13:46:51.052714
438,192200.0,1 bedroom apartment for sale,"Hood Street, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120430.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
439,192200.0,1 bedroom apartment for sale,"High Street,  Manchester,  M4 ",http://www.rightmove.co.uk/property-for-sale/property-78915230.html,http://www.rightmove.co.uk/estate-agents/agent/Browns-and-Co-Property/Liverpool-130726.html,M4,1,2019-02-12 13:46:51.052714
440,191950.0,1 bedroom apartment for sale,"Great Ancoats Street,
Manchester,
M4",http://www.rightmove.co.uk/property-for-sale/property-79000631.html,http://www.rightmove.co.uk/developer/branch/Waterside-Places-General-Partner-Limited/Islington-Wharf-Locks-192128.html,M4,1,2019-02-12 13:46:51.052714
441,190000.0,1 bedroom apartment for sale,"Century Buildings, St Marys Parsonage",http://www.rightmove.co.uk/property-for-sale/property-58821678.html,http://www.rightmove.co.uk/estate-agents/agent/Leaders-Sales/Manchester-135761.html,,1,2019-02-12 13:46:51.052714
442,190000.0,1 bedroom flat for sale,"Jordan Street, Manchester, Greater Manchester, M15",http://www.rightmove.co.uk/property-for-sale/property-78789425.html,http://www.rightmove.co.uk/estate-agents/agent/Alesco-Investment-Properties/London-168287.html,M15,1,2019-02-12 13:46:51.052714
443,190000.0,2 bedroom apartment for sale,"Wharf Close, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59286171.html,http://www.rightmove.co.uk/estate-agents/agent/Greenco/Salford---Sales-167249.html,,2,2019-02-12 13:46:51.052714
444,190000.0,2 bedroom flat for sale,"Norvic House, 7 Hilton Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-77065493.html,http://www.rightmove.co.uk/estate-agents/agent/Reeds-Rains/Manchester-15260.html,M4,2,2019-02-12 13:46:51.052714
445,190000.0,2 bedroom flat for sale,"City Road East, Manchester, Greater Manchester, M15",http://www.rightmove.co.uk/property-for-sale/property-64351459.html,http://www.rightmove.co.uk/estate-agents/agent/Bridgfords/Manchester-102.html,M15,2,2019-02-12 13:46:51.052714
446,190000.0,1 bedroom apartment for sale,"Islington Wharf, Great Ancoats Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-68847709.html,http://www.rightmove.co.uk/estate-agents/agent/Philip-James-Manchester/Sales-69586.html,,1,2019-02-12 13:46:51.052714
447,190000.0,2 bedroom flat for sale,"Norvic House, 7 Hilton Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-64142272.html,http://www.rightmove.co.uk/estate-agents/agent/Jordan-Fishwick/Manchester-49832.html,,2,2019-02-12 13:46:51.052714
448,190000.0,2 bedroom apartment for sale,"The Met, 36 Hilton Street, Manchester, Greater Manchester, M1",http://www.rightmove.co.uk/property-for-sale/property-71200646.html,http://www.rightmove.co.uk/estate-agents/agent/Lawrence-Copeland-Town-and-City-Centre/Manchester-6011.html,M1,2,2019-02-12 13:46:51.052714
449,190000.0,1 bedroom flat for sale,"Great Ancoats Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-57787623.html,http://www.rightmove.co.uk/estate-agents/agent/Housesimplecom/Manchester-74064.html,M4,1,2019-02-12 13:46:51.052714
450,236740.0,1 bedroom apartment for sale,"Store Street,
Manchester,
M1",http://www.rightmove.co.uk/property-for-sale/property-77831576.html,http://www.rightmove.co.uk/developer/branch/Alliance-Investments/Oxygen-160442.html,M1,1,2019-02-12 13:46:51.052714
451,189950.0,3 bedroom semi-detached house for sale,"Halston Street, Hulme, Manchester, M15 5TD",http://www.rightmove.co.uk/property-for-sale/property-58166091.html,http://www.rightmove.co.uk/estate-agents/agent/C-and-R-Properties-Ltd/Hulme-21896.html,M15,3,2019-02-12 13:46:51.052714
452,189950.0,2 bedroom apartment for sale,"The Linx, Simpson Street",http://www.rightmove.co.uk/property-for-sale/property-71596631.html,http://www.rightmove.co.uk/estate-agents/agent/Pad-Residential/Manchester-6465.html,,2,2019-02-12 13:46:51.052714
453,189950.0,3 bedroom apartment for sale,"Luna Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-78846461.html,http://www.rightmove.co.uk/estate-agents/agent/Ascend/Manchester-90769.html,,3,2019-02-12 13:46:51.052714
454,189950.0,Studio flat for sale,"The Hub, 5 Piccadilly Place, Manchester, M1 3BR",http://www.rightmove.co.uk/property-for-sale/property-76586996.html,http://www.rightmove.co.uk/estate-agents/agent/Hunters/Manchester-12293.html,M1,0,2019-02-12 13:46:51.052714
455,189950.0,1 bedroom property for sale,"Meadow Side, Angel Meadow, Manchester, Greater Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-69413684.html,http://www.rightmove.co.uk/estate-agents/agent/JLL/Manchester-10733.html,M4,1,2019-02-12 13:46:51.052714
456,189720.0,1 bedroom apartment for sale,"Hood Street, Manchester, M4",http://www.rightmove.co.uk/property-for-sale/property-76120514.html,http://www.rightmove.co.uk/estate-agents/agent/Surrenden-Invest/London-149897.html,M4,1,2019-02-12 13:46:51.052714
457,187500.0,1 bedroom apartment for sale,"Castlegate, 2 Chester Road, Manchester",http://www.rightmove.co.uk/property-for-sale/property-57465687.html,http://www.rightmove.co.uk/estate-agents/agent/Rendall-and-Rittner-Sales-and-Lettings/Manchester-39531.html,,1,2019-02-12 13:46:51.052714
458,187500.0,1 bedroom apartment for sale,"Punch Bowl, Chapel Street, Manchester",http://www.rightmove.co.uk/property-for-sale/property-59027997.html,http://www.rightmove.co.uk/estate-agents/agent/Case-McNair-Estate-Agents/Manchester-103741.html,,1,2019-02-12 13:46:51.052714
